AÑO;Ubic Técnica;Mes;Sector;  Corte;      Area;   Edad;      TC-mes;    TC-Total;     TCH;   TCHM;   Brix;Sacarosa; Pureza;Rendimient; Ton.Azucar;Ton.Azucar;Ton.Azucar (TAHM)
2021;3501-590;6;3501 RIOPAILA;8;15.3;11.8;1914.655;1914.655;125.141;10.605;18.3;16.343;89.31;10.484;200.731;13.12;1.112
2021;3102-025;7;3102 GERTRUDIS;4;12.44;12.1;1450.829;1450.829;116.626;9.639;18.727;16.79;89.655;10.906;158.221;12.719;1.051
2021;3102-092;7;3102 GERTRUDIS;3;3.41;12.1;410.241;410.241;120.305;9.943;18.379;16.454;89.531;10.679;43.811;12.848;1.062
2021;3102-190;7;3102 GERTRUDIS;6;19.25;12;2489.79;2489.79;129.34;10.778;18.548;16.582;89.407;10.755;267.778;13.911;1.159
2021;3102-290;7;3102 GERTRUDIS;5;14.9;12.2;1832.14;1832.14;122.962;10.079;17.85;15.705;87.916;10.103;185.109;12.423;1.018
2021;3104-192;7;3104 VALPARAISO;5;7.92;12.3;1332.724;1332.724;168.273;13.681;18.436;16.483;89.396;10.691;142.479;17.99;1.463
2021;3104-270;7;3104 VALPARAISO;5;13.87;12.3;1886.201;1886.201;135.991;11.056;18.187;16.403;90.19;10.686;201.566;14.533;1.182
2021;3104-190;7;3104 VALPARAISO;6;8.2;12.1;1016.556;1016.556;123.97;10.245;20.433;16.597;90.571;10.834;110.138;13.432;1.11
2021;3104-351;7;3104 VALPARAISO;5;10.18;12;1467.098;1467.098;144.116;12.01;18.203;16.231;89.143;10.513;154.237;15.151;1.263
2021;3104-371;7;3104 VALPARAISO;3;8.15;12.2;1211.179;1211.179;148.611;12.181;18.115;16.081;88.731;10.393;125.878;15.445;1.266
2021;3104-170;7;3104 VALPARAISO;6;7.17;16.7;1012.449;1012.449;141.206;8.455;18.479;16.589;89.785;10.782;109.162;15.225;0.912
2021;3104-040;7;3104 VALPARAISO;4;9.19;12;1190.49;1190.49;129.542;10.795;18.161;16.444;90.568;10.734;127.785;13.905;1.159
2021;3104-160;7;3104 VALPARAISO;6;17.51;16.7;2307.135;2307.135;131.761;7.89;18.872;16.75;88.795;10.824;249.731;14.262;0.854
2021;3104-200;7;3104 VALPARAISO;3;8.09;12.8;1170.162;1170.162;144.643;11.3;18.478;16.482;89.199;10.678;124.951;15.445;1.207
2021;3104-061;7;3104 VALPARAISO;1;9.32;16.4;1367.833;1367.833;146.763;8.949;18.891;16.892;89.431;10.957;149.871;16.081;0.981
2021;3104-220;7;3104 VALPARAISO;2;8.41;15.7;1323.556;1323.556;157.379;10.024;19.359;17.632;91.059;11.542;152.771;18.165;1.157
2021;3104-440;7;3104 VALPARAISO;6;10.18;13.6;134.45;1356.09;133.212;9.795;18.312;16.609;90.704;10.851;14.589;14.361;1.056
2021;3104-060;7;3104 VALPARAISO;4;9.02;15.8;1221.34;1221.34;135.404;8.57;18.545;16.622;89.632;10.795;131.838;14.616;0.925
2021;3104-080;7;3104 VALPARAISO;1;5.52;16.7;938.027;938.027;169.932;10.176;18.719;16.652;88.975;10.773;101.052;18.307;1.096
2021;3105-430;7;3105 MORILLO;4;4.74;12.9;561.89;561.89;118.542;9.189;18.469;16.468;89.163;10.667;59.935;12.645;0.98
2021;3106-222;7;3106 LA LUISA;4;4.5;12.7;434.038;434.038;96.453;7.595;19.094;17.057;89.329;11.059;47.999;10.667;0.84
2021;3106-081;7;3106 LA LUISA;1;11.68;16;1905.372;1905.372;163.131;10.196;17.765;15.747;88.592;10.169;193.757;16.589;1.037
2021;3106-320;7;3106 LA LUISA;3;10.82;12.2;1494.125;1494.125;138.089;11.319;18.764;16.808;89.59;10.912;163.039;15.068;1.235
2021;3106-720;7;3106 LA LUISA;3;21.13;12.1;2788.962;2788.962;131.991;10.908;18.523;16.505;89.103;10.687;298.067;14.106;1.166
2021;3106-210;7;3106 LA LUISA;3;5.41;12.3;730.93;730.93;135.107;10.984;19.795;17.863;90.238;11.64;85.078;15.726;1.279
2021;3106-110;7;3106 LA LUISA;2;20.22;12.4;2507.544;2507.544;124.013;10.001;18.955;16.96;89.485;11.004;275.943;13.647;1.101
2021;3109-511;7;3109 VENECIA;3;9.56;12.4;1341.97;1341.97;140.373;11.32;17.929;15.918;88.772;10.289;138.069;14.442;1.165
2021;3109-270;7;3109 VENECIA;2;7.81;12.8;853.433;853.433;109.274;8.537;18.332;16.534;90.214;10.772;91.929;11.771;0.92
2021;3109-221;7;3109 VENECIA;2;3.75;13.1;459.096;459.096;122.426;9.345;18.507;16.431;88.773;10.619;48.753;13.001;0.992
2021;3109-160;7;3109 VENECIA;5;11.39;13.3;1364.315;1364.315;119.782;9.006;18.694;16.695;89.325;10.822;147.647;12.963;0.975
2021;3109-111;7;3109 VENECIA;3;9.35;13.2;1222.093;1222.093;130.705;9.902;18.059;16.134;89.337;10.46;127.835;13.672;1.036
2021;3110-061;7;3110 NORMANDIA;7;2.09;16.4;385.245;385.245;184.328;11.239;17.83;16.009;89.778;10.406;40.087;19.18;1.17
2021;3110-031;7;3110 NORMANDIA;2;6.13;16.5;805.135;805.135;131.343;7.96;18.319;16.402;89.524;10.647;85.72;13.984;0.847
2021;3111-450;7;3111 PERALONSO;3;6.49;12.1;387.68;861.007;132.668;10.964;18.347;16.46;89.711;10.694;41.46;14.044;1.161
2021;3111-410;7;3111 PERALONSO;3;3.93;12;561.311;561.311;142.827;11.902;18.495;16.7;90.301;10.886;61.103;15.548;1.296
2021;3113-120;7;3113 SAN NICOLAS;6;15.94;11.8;1717.106;1717.106;107.723;9.129;18.679;16.628;89.034;10.762;184.793;11.593;0.982
2021;3113-140;7;3113 SAN NICOLAS;4;8.17;15.8;1013.134;1013.134;124.007;7.849;18.386;16.397;89.161;10.622;107.612;13.172;0.834
2021;3113-243;7;3113 SAN NICOLAS;8;2.68;12.1;248.605;248.605;92.763;7.666;18.227;16.521;90.651;10.79;26.824;10.009;0.827
2021;3113-150;7;3113 SAN NICOLAS;9;3.07;12.2;391.091;391.091;127.391;10.442;18.69;16.688;89.303;10.817;42.305;13.78;1.13
2021;3113-061;7;3113 SAN NICOLAS;5;13.76;12.1;1673.36;1673.36;121.61;10.05;18.289;16.236;88.761;10.493;175.583;12.76;1.055
2021;3118-090;7;3118 ZAMBRANO;5;15.99;12.2;2256.47;2256.47;141.118;11.567;18.299;16.352;89.366;10.604;239.272;14.964;1.227
2021;3118-080;7;3118 ZAMBRANO;5;15.12;12;2364.339;2364.339;156.372;13.031;18.613;16.689;89.67;10.841;256.313;16.952;1.413
2021;3118-113;7;3118 ZAMBRANO;2;1.8;16.1;302.989;302.989;168.327;10.455;18.481;16.386;88.668;10.583;32.066;17.814;1.106
2021;3118-130;7;3118 ZAMBRANO;5;15.73;12;2416.211;2416.211;153.605;12.8;18.578;16.557;89.126;10.722;259.057;16.469;1.372
2021;3123-320;7;3123 SAN CARLOS LOTE 7;1;17.95;15.3;2990.148;2990.148;166.582;10.888;19.298;17.472;90.534;11.404;341.004;18.997;1.242
2021;3233-020;7;3233 LAGUNAS;1;2.27;15.4;353.78;353.78;155.85;10.12;18.431;16.35;88.719;10.563;37.369;16.462;1.069
2021;3233-021;7;3233 LAGUNAS;3;2.79;12.1;324.89;324.89;116.448;9.624;18.752;16.662;88.87;10.773;35.001;12.545;1.037
2021;3233-060;7;3233 LAGUNAS;1;3.27;14.3;461.52;461.52;141.1376147;9.869763264;18.95;16.827;88.791;10.876;50.197;8.522;0.596
2021;3418-030;7;3418 LA PAILA;1;16.81;15.8;2600.771;2600.771;154.716;9.792;19.116;17.158;89.732;11.151;290.013;17.252;1.092
2021;3418-070;7;3418 LA PAILA;5;11.59;12.2;1746.054;1746.054;150.652;12.349;18.695;16.754;89.616;10.88;189.965;16.39;1.343
2021;3418-121;7;3418 LA PAILA;5;4.23;12.3;632.63;632.63;149.558;12.159;18.473;16.283;88.144;10.485;66.33;15.681;1.275
2021;3426-031;7;3426 MEDIA LUNA;9;10.39;12.1;1364.556;1364.556;131.334;10.854;18.983;16.989;89.499;11.025;150.448;14.48;1.197
2021;3501-514;7;3501 RIOPAILA;4;3.87;12.9;487.502;487.502;125.97;9.765;19.38;17.195;88.777;11.11;54.161;13.995;1.085
2021;3501-610;7;3501 RIOPAILA;5;19.35;12.4;2305.21;2305.21;119.132;9.607;19.053;17.097;89.795;11.114;256.203;13.24;1.068
2021;3501-180;7;3501 RIOPAILA;4;8.06;12.4;1064.641;1064.641;132.089;10.652;18.357;16.53;90.066;10.761;114.564;14.214;1.146
2021;3501-050;7;3501 RIOPAILA;5;8.62;12.4;1184.69;1184.69;137.435;11.083;18.398;16.534;89.91;10.752;127.379;14.777;1.192
2021;3501-510;7;3501 RIOPAILA;5;8;12.2;1002.598;1002.598;125.325;10.273;18.624;16.631;89.299;10.781;108.085;13.511;1.107
2021;3501-550;7;3501 RIOPAILA;3;7.99;12.1;1178.03;1178.03;147.438;12.185;18.354;16.604;90.486;10.833;127.613;15.972;1.32
2021;3102-121;8;3102 GERTRUDIS;8;12.03;12.45174538;1343.408;1343.408;111.671;8.968300956;18.612;16.773;90.129;11.009;147.896;12.294;1
2021;3102-120;8;3102 GERTRUDIS;5;10.03;12.55030801;1171.071;1171.071;116.757;9.303118292;19.443;17.683;90.948;11.66;136.545;13.614;1.098
2021;3104-181;8;3104 VALPARAISO;1;5.74;15.90143737;371.666;841.41;146.589;9.218600594;19.578;17.555;89.678;11.494;42.719;16.252;1.049
2021;3104-182;8;3104 VALPARAISO;1;6.73;15.93429158;593.374;776.17;115.331;7.237911985;18.036;16.025;88.879;10.444;61.97;12.103;0.781
2021;3104-180;8;3104 VALPARAISO;1;6.74;15.83572895;;971.153;144.089;9.098981198;0;0;0;0;0;15.532;1.002
2021;3104-340;8;3104 VALPARAISO;3;9.21;12.5174538;48.109;1156.86;125.61;10.03478839;18.463;16.577;89.787;10.86;5.225;12.77;1.047
2021;3104-280;8;3104 VALPARAISO;7;11.44;12.1;16.63;1348.563;117.882;9.742;19.42;17.681;91.045;11.664;1.94;13.006;1.075
2021;3104-123;8;3104 VALPARAISO;6;3.72;10.4;348.123;348.123;93.581;8.998;19.456;17.356;89.221;11.334;39.457;10.607;1.02
2021;3104-120;8;3104 VALPARAISO;5;14.42;10.4;1835.349;1835.349;127.278;12.238;18.882;17.048;90.295;11.2;205.56;14.255;1.371
2021;3104-010;8;3104 VALPARAISO;6;16.35;11.4;2034.15;2034.15;124.413;10.913;17.917;15.752;87.919;10.21;207.689;12.703;1.114
2021;3105-600;8;3105 MORILLO;5;6.38;12.3;785.459;785.459;123.113;10.009;18.393;16.473;89.566;10.779;84.664;13.27;1.079
2021;3105-611;8;3105 MORILLO;9;7;12.5;910.954;910.954;130.136;10.411;19.977;18.138;90.779;11.949;108.853;15.55;1.244
2021;3106-854;8;3106 LA LUISA;4;0.64;19.7;90.37;90.37;141.203;7.168;18.745;16.775;89.491;10.972;9.916;15.493;0.786
2021;3106-312;8;3106 LA LUISA;2;6.09;11.8;888.06;888.06;145.823;12.358;18.633;16.593;89.055;10.825;96.136;15.786;1.338
2021;3106-732;8;3106 LA LUISA;2;1.82;13.4;290.16;290.16;159.429;11.898;19.28;17.122;88.829;11.155;32.368;17.785;1.327
2021;3106-750;8;3106 LA LUISA;4;7.53;12.7;930.717;930.717;123.601;9.732;21.181;19.123;90.286;12.563;116.923;15.528;1.223
2021;3106-751;8;3106 LA LUISA;7;11.12;12.6;1522.273;1522.273;136.895;10.865;18.459;16.431;89.003;10.718;163.159;14.673;1.164
2021;3106-851;8;3106 LA LUISA;4;4.32;12.8;501.925;501.925;116.186;9.077;18.86;16.901;89.616;11.062;55.525;12.853;1.004
2021;3106-430;8;3106 LA LUISA;2;20.06;11.6;3093.106;3093.106;154.193;13.292;18.716;16.756;89.533;10.962;339.055;16.902;1.457
2021;3106-731;8;3106 LA LUISA;3;4.08;11.5;582.854;582.854;142.856;12.422;18.452;16.562;89.763;10.849;63.234;15.499;1.348
2021;3106-490;8;3106 LA LUISA;5;20.79;11.8;2754.204;2754.204;132.477;11.227;18.546;16.594;89.482;10.853;298.918;14.378;1.218
2021;3106-302;8;3106 LA LUISA;10;4.6;12;451.234;451.234;98.094;8.175;18.369;16.517;89.923;10.83;48.867;10.623;0.885
2021;3106-180;8;3106 LA LUISA;3;17.56;12;3021.78;3021.78;172.083;14.34;19.03;16.997;89.323;11.107;335.621;19.113;1.593
2021;3106-790;8;3106 LA LUISA;3;17.14;12.1;2232.2;2232.2;130.233;10.763;18.82;16.838;89.475;11.012;245.813;14.342;1.185
2021;3106-160;8;3106 LA LUISA;6;6.39;12;925.51;925.51;144.837;12.07;19.909;17.875;89.774;11.711;108.382;16.961;1.413
2021;3106-211;8;3106 LA LUISA;2;5.23;12.3;820.121;820.121;156.811;12.749;18.266;16.215;88.766;10.562;86.621;16.562;1.347
2021;3109-271;8;3109 VENECIA;2;7.93;13.30595483;6.1;742.004;93.57;7.032189815;18.71;16.723;89.382;10.931;0.667;10.136;0.792
2021;3109-210;8;3109 VENECIA;11;18.14;16.06570842;1376.171;2547.677;140.446;8.741973671;18.157;15.964;87.904;10.348;142.401;14.786;0.954
2021;3109-400;8;3109 VENECIA;3;8.82;12.6;1270.326;1270.326;144.028;11.431;18.657;16.505;88.457;10.732;136.334;15.457;1.227
2021;3110-080;8;3110 NORMANDIA;3;3.51;12.3;475.305;475.305;135.415;11.009;18.669;16.724;89.583;10.944;52.019;14.82;1.205
2021;3110-130;8;3110 NORMANDIA;7;1.98;12.2;298.149;298.149;150.58;12.343;18.935;16.623;87.797;10.766;32.099;16.212;1.329
2021;3110-082;8;3110 NORMANDIA;7;3.42;12.1;468.371;468.371;136.951;11.318;18.675;16.564;88.702;10.785;50.513;14.77;1.221
2021;3110-210;8;3110 NORMANDIA;7;21.95;12;2872.717;2872.717;130.875;10.906;18.054;16.008;88.623;10.421;299.369;13.639;1.137
2021;3110-220;8;3110 NORMANDIA;7;16.37;12;2157.659;2157.659;131.806;10.984;19.022;16.969;89.214;11.081;239.083;14.605;1.217
2021;3110-081;8;3110 NORMANDIA;7;5.25;12.1;657.569;657.569;125.251;10.351;18.556;16.669;89.832;10.924;71.831;13.682;1.131
2021;3110-070;8;3110 NORMANDIA;7;10.1;12;1327.175;1327.175;131.403;10.95;18.039;16.132;89.431;10.548;139.986;13.86;1.155
2021;3113-080;8;3113 SAN NICOLAS;5;17.84;12.3;665.016;2082.629;116.74;9.491;19.069;17.296;90.698;11.389;75.736;12.724;1.034
2021;3113-040;8;3113 SAN NICOLAS;6;18.69;12.4;2155.661;2155.661;115.338;9.301;19.015;17.048;89.677;11.161;240.601;12.873;1.038
2021;3113-110;8;3113 SAN NICOLAS;6;15.24;12.61601643;320.12;1680.757;110.287;8.741824382;19.196;17.125;89.212;11.183;35.8;12.04;0.979
2021;3118-010;8;3118 ZAMBRANO;8;13.47;12.4;1544.59;1916.54;142.283;11.474;18.797;16.788;89.315;10.969;169.428;15.565;1.255
2021;3118-161;8;3118 ZAMBRANO;1;3.97;12.1;597.796;597.796;150.578;12.444;18.864;16.905;89.643;11.065;66.147;16.662;1.377
2021;3121-600;8;3121 MORILLO;5;1.5;12.1;156.951;156.951;104.634;8.647;18.837;16.875;89.57;11.043;17.332;11.555;0.955
2021;3121-620;8;3121 MORILLO;5;9.76;12.2;1050.179;1050.179;107.6;8.82;19.393;17.407;89.771;11.403;119.747;12.269;1.006
2021;3121-200;8;3121 MORILLO;2;13.15;12.3;2029.117;2029.117;154.305;12.545;19.256;17.264;89.645;11.302;229.328;17.439;1.418
2021;3121-610;8;3121 MORILLO;5;10.03;12.2;1217.99;1217.99;121.435;9.954;19.556;17.717;90.496;11.659;142.009;14.158;1.161
2021;3121-210;8;3121 MORILLO;5;13.5;12.1;1504.848;1504.848;111.47;9.212;18.07;16.223;89.779;10.628;159.936;11.847;0.979
2021;3121-240;8;3121 MORILLO;5;5.06;12.4;623.07;623.07;123.136;9.93;18.567;16.692;89.901;10.943;68.183;13.475;1.087
2021;3122-230;8;3122 VENECIA;1;16.07;14.5;1101.582;2616.572;162.824;11.22924138;18.765;16.847;89.773;11.037;121.585;17.438;1.362
2021;3122-361;8;3122 VENECIA;5;7.91;12.3;958.194;958.194;121.137;9.849;18.613;16.635;89.377;10.874;104.19;13.172;1.071
2021;3122-050;8;3122 VENECIA;5;17.34;12.6;1891.659;1891.659;109.092;8.658;19.984;17.971;89.913;11.783;222.889;12.854;1.02
2021;3233-101;8;3233 LAGUNAS;5;5.24;12.7;701.94;701.94;133.958;10.548;18.928;16.979;89.698;11.119;78.049;14.895;1.173
2021;3233-090;8;3233 LAGUNAS;8;18.66;11.5;2642.8;2642.8;141.629;12.316;18.515;16.347;88.291;10.619;280.641;15.04;1.308
2021;3233-040;8;3233 LAGUNAS;13;3.34;12.8;499.176;499.176;149.454;11.676;18.404;16.379;88.996;10.683;53.328;15.966;1.247
2021;3233-012;8;3233 LAGUNAS;2;10.35;12.5;834.062;834.062;80.586;6.447;18.885;16.933;89.647;11.086;92.462;8.934;0.715
2021;3233-093;8;3233 LAGUNAS;5;5.4;12.1;792.9;792.9;146.833;12.135;19.041;17.022;89.397;11.128;88.232;16.339;1.35
2021;3233-010;8;3233 LAGUNAS;4;7.55;12.7;916.513;916.513;121.392;9.558;18.716;16.649;88.965;10.857;99.507;13.18;1.038
2021;3233-042;8;3233 LAGUNAS;7;5.4;12.6;788.596;788.596;146.036;11.59;18.36;16.447;89.582;10.763;84.876;15.718;1.247
2021;3233-031;8;3233 LAGUNAS;3;4.41;12.1;554.18;554.18;125.664;10.385;18.756;16.826;89.722;11.019;61.063;13.846;1.144
2021;3418-050;8;3418 LA PAILA;7;13.59;12.3;1806.415;1806.415;132.922;10.807;19.745;17.459;88.462;11.35;205.025;15.086;1.227
2021;3501-320;8;3501 RIOPAILA;6;4.61;12;10.501;588.547;127.67;10.639;18.38;16.344;88.921;10.655;1.119;13.689;1.141
2021;3501-362;8;3501 RIOPAILA;3;9.8;12.1;1463.33;1463.33;149.319;12.34;18.88;17.001;90.04;11.154;163.223;16.655;1.376
2021;3501-380;8;3501 RIOPAILA;5;21.72;11.8;2895.756;2895.756;133.322;11.298;18.771;16.74;89.183;10.93;316.508;14.572;1.235
2021;3501-110;8;3501 RIOPAILA;1;7.91;14;1436.822;1436.822;181.646;12.975;18.641;16.655;89.351;10.885;156.398;19.772;1.412
2021;3501-571;8;3501 RIOPAILA;3;7.5;13;1186.14;1186.14;158.152;12.166;18.892;16.881;89.359;11.033;130.871;17.45;1.342
2021;3501-112;8;3501 RIOPAILA;1;3.75;13.1;620;620;165.333;12.621;19.666;17.639;89.708;11.55;71.612;19.096;1.458
2021;3501-370;8;3501 RIOPAILA;9;16.64;11.8;2409.036;2409.036;144.774;12.269;19.133;16.985;88.776;11.064;266.528;16.017;1.357
2021;3501-602;8;3501 RIOPAILA;2;9.8;12.8;1236.563;1236.563;126.18;9.858;19.128;16.998;88.872;11.079;136.994;13.979;1.092
2021;3102-050;9;3102 GERTRUDIS;7;3.18;12.3;424.91;424.91;133.619;10.863;18.147;15.799;87.062;10.054;42.72;13.434;1.092
2021;3102-080;9;3102 GERTRUDIS;6;9.99;12.4;1212.279;1212.279;121.349;9.786;18.987;16.73;88.133;10.713;129.871;13;1.048
2021;3102-171;9;3102 GERTRUDIS;7;5.26;11.9;10.596;736.184;139.961;11.761;18.22;16.917;92.847;11.118;1.178;15.075;1.267
2021;3104-213;9;3104 VALPARAISO;11;7.27;12;694.622;694.622;95.546;7.962;18.141;15.82;87.043;10.076;69.987;9.627;0.802
2021;3104-430;9;3104 VALPARAISO;3;13.88;11.7;1540.411;1540.411;110.981;9.486;18.581;16.624;89.485;10.729;165.269;11.907;1.018
2021;3104-410;9;3104 VALPARAISO;5;8.5;11.7;952.859;952.859;112.101;9.581;18.662;16.763;89.826;10.84;103.289;12.152;1.039
2021;3104-020;9;3104 VALPARAISO;6;17.05;12.7;461.138;2206.503;129.414;10.19;18.085;16.18;89.458;10.442;48.151;13.855;1.091
2021;3104-131;9;3104 VALPARAISO;5;8.94;12.3;1028.081;1028.081;114.998;9.349;18.722;16.562;88.458;10.627;109.258;12.221;0.994
2021;3105-601;9;3105 MORILLO;10;1.93;12.8;271.255;271.255;140.547;10.98;18.661;16.779;89.92;10.856;29.447;15.257;1.192
2021;3105-651;9;3105 MORILLO;9;7.59;13.2;989.458;989.458;130.363;9.876;18.95;16.932;89.348;10.92;108.045;14.235;1.078
2021;3105-640;9;3105 MORILLO;5;13.1;12.5;1246.216;1838.586;140.351;11.228;18.412;16.322;88.644;10.485;130.66;14.841;1.187
2021;3105-650;9;3105 MORILLO;3;7.28;11.5;649.453;898.885;123.475;10.737;18.068;15.76;87.226;10.039;65.202;12.703;1.105
2021;3106-331;9;3106 LA LUISA;17;4.25;11.6;750.614;750.614;176.615;15.225;18.538;16.065;86.635;10.198;76.55;18.012;1.553
2021;3106-360;9;3106 LA LUISA;7;12.9;12.1;1661.497;1661.497;128.798;10.644;18.687;16.661;89.163;10.733;178.335;13.824;1.143
2021;3106-470;9;3106 LA LUISA;7;10.37;12;1452.343;1452.343;140.052;11.671;18.345;16.151;88.031;10.338;150.137;14.478;1.207
2021;3106-071;9;3106 LA LUISA;2;17.67;12;694.835;2417.405;136.809;11.401;18.933;16.855;89.047;10.85;75.389;14.595;1.216
2021;3106-340;9;3106 LA LUISA;3;4.61;12;657.942;657.942;142.721;11.893;19.461;17.15;88.16;10.983;72.261;15.675;1.306
2021;3106-040;9;3106 LA LUISA;6;14.22;11.7;1902.263;1902.263;133.774;11.434;18.576;16.614;89.47;10.72;203.924;14.341;1.226
2021;3106-100;9;3106 LA LUISA;3;17.11;12;2217.96;2217.96;129.629;10.802;18.556;16.522;89.031;10.636;235.912;13.788;1.149
2021;3106-361;9;3106 LA LUISA;6;6.58;12;860.03;860.03;130.704;10.892;19.074;16.946;88.877;10.898;93.723;14.244;1.187
2021;3109-500;9;3109 VENECIA;6;18.57;11.6;2430.529;2430.529;130.885;11.283;18.686;16.712;89.447;10.783;262.094;14.114;1.217
2021;3109-351;9;3109 VENECIA;8;5.66;11.9;685.306;685.306;121.079;10.175;19.343;17.234;89.122;11.099;76.065;13.439;1.129
2021;3109-520;9;3109 VENECIA;4;14.64;11.7;1959.9;1959.9;133.873;11.442;18.444;16.326;88.489;10.48;205.389;14.029;1.199
2021;3111-390;9;3111 PERALONSO;5;5.92;11.6;889.224;889.224;150.207;12.949;18.324;16.513;90.21;10.696;95.112;16.066;1.385
2021;3111-080;9;3111 PERALONSO;2;16.8;12.1;2147.348;2147.348;127.818;10.563;19.337;17.198;88.947;11.066;237.625;14.144;1.169
2021;3111-430;9;3111 PERALONSO;4;8.32;12.9;954.718;954.718;114.75;8.895;18.863;16.865;89.417;10.88;103.875;12.485;0.968
2021;3111-141;9;3111 PERALONSO;4;13.12;12.3;1791.29;1791.29;136.531;11.1;17.955;15.674;87.192;9.989;178.924;13.637;1.109
2021;3111-010;9;3111 PERALONSO;3;16.24;11.7;2094.39;2094.39;128.965;11.023;18.416;16.551;89.867;10.706;224.215;13.806;1.18
2021;3111-310;9;3111 PERALONSO;3;11.97;12.1;1499.278;1499.278;125.253;10.351;19.052;17.25;90.533;11.199;167.906;14.027;1.159
2021;3113-070;9;3113 SAN NICOLAS;7;17.2;13.4;1617.63;2178.33;126.648;9.451;18.643;16.654;89.346;10.74;173.734;13.736;1.025
2021;3113-071;9;3113 SAN NICOLAS;6;4.75;13.5;33.801;660.439;139.042;10.299;18;15.806;87.811;10.103;3.415;15.072;1.116
2021;3121-260;9;3121 MORILLO;2;8.6;12.6;1195.707;1195.707;139.036;11.035;18.844;17.162;91.069;11.174;133.613;15.536;1.233
2021;3121-270;9;3121 MORILLO;3;5.21;12.1;797.309;797.309;153.034;12.647;18.833;17.077;90.66;11.095;88.464;16.98;1.403
2021;3121-231;9;3121 MORILLO;4;6.44;13.4;405.662;747.482;116.07;8.662;18.036;15.803;87.6;10.09;40.932;12.127;0.905
2021;3121-280;9;3121 MORILLO;3;9.13;12.1;1453.399;1453.399;159.189;13.156;18.497;16.536;89.42;10.667;155.037;16.981;1.403
2021;3122-360;9;3122 VENECIA;3;8.91;13.1;1225.44;1225.44;137.535;10.499;18.605;16.751;90.031;10.845;132.894;14.915;1.139
2021;3233-080;9;3233 LAGUNAS;8;10.31;11.9;1217.156;1217.156;118.056;9.921;18.141;16.072;88.59;10.321;125.617;12.184;1.024
2021;3425-020;9;3425 TEQUENDAMA;3;6.49;11.8;946.21;946.21;145.795;12.356;18.407;16.565;90.018;10.722;101.454;15.632;1.325
2021;3426-022;9;3426 MEDIA LUNA;7;9.63;12;1198.184;1198.184;124.422;10.369;18.676;16.693;89.386;10.768;129.018;13.397;1.116
2021;3501-250;9;3501 RIOPAILA;14;8.67;11.9;12.28;1069.55;123.363;10.367;18.27;16.719;91.513;10.912;1.34;12.63;1.061
2021;3501-541;9;3501 RIOPAILA;3;3.03;13.6;548.81;548.81;181.125;13.318;18.541;16.585;89.449;10.702;58.736;19.385;1.425
2021;3501-232;9;3501 RIOPAILA;2;6.58;13;962.18;962.18;146.228;11.248;18.793;16.682;88.766;10.723;103.172;15.68;1.206
2021;3501-231;9;3501 RIOPAILA;6;2.11;12.5;406.664;406.664;192.732;15.419;18.59;16.317;87.771;10.428;42.405;20.097;1.608
2021;3501-350;9;3501 RIOPAILA;13;16.57;11.9;1296.282;2142.522;129.302;10.866;18.407;16.247;88.273;10.413;134.988;13.515;1.136
2021;3501-570;9;3501 RIOPAILA;11;7.32;11.8;1047.618;1047.618;143.117;12.129;19.22;17.09;88.929;10.995;115.183;15.735;1.334
2021;3104-210;10;3104 VALPARAISO;7;4.84;11.6;;467.82;96.659;8.333;0;0;0;0;0;10.264;0.885
2021;3104-350;10;3104 VALPARAISO;6;12.85;12;2040.1;2040.1;158.763;13.23;18.566;16.616;89.509;10.667;217.611;16.935;1.411
2021;3104-211;10;3104 VALPARAISO;8;4.94;11.7;;537.46;108.8;9.299;0;0;0;0;0;10.405;0.889
2021;3105-630;10;3105 MORILLO;4;13.42;11.9;1945.83;1945.83;144.995;12.184;18.5;16.534;89.376;10.606;206.383;15.379;1.292
2021;3105-620;10;3105 MORILLO;4;13.25;11.8;1964.45;1964.45;148.26;12.564;18.309;16.381;89.475;10.514;206.545;15.588;1.321
2021;3105-320;10;3105 MORILLO;1;11.96;13.2;1959.83;1959.83;163.865;12.414;18.839;16.798;89.164;10.763;210.939;17.637;1.336
2021;3106-352;10;3106 LA LUISA;12;3.3;12.9;493.272;493.272;149.476;11.587;18.403;16.476;89.528;10.579;52.183;15.813;1.226
2021;3106-351;10;3106 LA LUISA;5;9.76;12.1;1424.408;1424.408;145.943;12.061;18.25;16.064;87.98;10.225;145.649;14.923;1.233
2021;3106-310;10;3106 LA LUISA;;4.18;11.6;570.67;570.67;136.524;11.769;18.791;16.708;88.918;10.691;61.008;14.595;1.258
2021;3106-270;10;3106 LA LUISA;7;8.58;12.8;1041.895;1041.895;121.433;9.487;18.457;16.668;90.32;10.748;111.983;13.052;1.02
2021;3106-190;10;3106 LA LUISA;9;17.14;11.7;2896.23;2896.23;168.975;14.442;18.5;16.6;89.739;10.67;309.033;18.03;1.541
2021;3106-220;10;3106 LA LUISA;5;8.78;12.2;1504.41;1504.41;171.345;14.045;18.555;16.68;89.912;10.732;161.446;18.388;1.507
2021;3106-260;10;3106 LA LUISA;5;17.15;11.9;2337.959;2337.959;136.324;11.456;18.918;16.949;89.572;10.886;254.519;14.841;1.247
2021;3106-330;10;3106 LA LUISA;19;5.03;11.8;785.354;785.354;156.134;13.232;19.91;17.839;89.603;11.459;89.99;17.891;1.516
