ZONA;RESPONSABLE ZONA;TECNICO AGRICOLA RESPONSABLE;FINCA; UBICACIÓN TÉCNICA;FECHA DEL PROXIMO CORTE;Zona Agroecologica;FECHA DE SIEMBRA;FECHA DE ULTIMO CORTE;EDAD HOY MESES;NUMERO DE CORTE;VARIEDAD;AREA NETA HA;FECHA PROXIMO CORTE PPTO;TONELADAS PPTO;TONELADAS Estimadas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-010;2026/11/04;10H2;2024/09/26;2025/10/20; 0,3 ;02;CC 05-430;16,18;2025/10/26; 2.309 ; 2.325 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-020;2026/07/31;10H2;2025/07/31;2025/06/05; 2,9 ;01;CC 05-430;14,45;2025/06/27; 1.696 ; 1.420 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-030;2026/07/03;10H3;2022/07/18;2025/06/18; 4,3 ;04;VARIAS;12,51;2025/07/07; 1.595 ; 1.401 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-040;2026/08/04;10H3;2025/08/04;2025/06/25; 2,8 ;01;CC 11-0132;6,32;2025/07/08; 768 ; 777 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-050;2026/11/09;10H3;2020/09/29;2025/10/10; 0,6 ;06;CC 11-595;10,21;2025/09/26; 1.199 ; 1.209 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-052;2026/03/04;10H3;2016/02/18;2025/02/17; 8,3 ;09;CC 01-1940;3,40;2025/02/23; 387 ; 316 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-060;2026/02/17;10H3;2018/12/18;2025/02/17; 8,3 ;07;CC 01-1940;9,25;2025/12/30; 1.123 ; 934 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-070;2026/07/21;5H3;2022/07/20;2025/07/21; 3,3 ;04;VARIAS;4,13;2025/07/19; 470 ; 485 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-071;2026/09/05;5H3;2024/08/16;2025/08/30; 1,9 ;02;CC 05-430;3,56;2025/08/31; 508 ; 512 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-072;2026/09/23;5H3;2023/08/28;2025/09/08; 1,6 ;03;CC 05-430;9,26;2025/08/31; 1.228 ; 1.250 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-080;2025/10/21;5H3;2019/09/13;2024/10/06; 12,7 ;06;CC 11-600;16,80;2025/10/18; 2.001 ; 1.982 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-090;2026/03/10;5H3;2022/03/15;2025/03/10; 7,6 ;04;VARIAS;13,50;2025/03/19; 1.516 ; 1.336 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-100;2026/02/05;5H3;2022/01/20;2025/02/11; 8,5 ;04;CC 11-595;7,15;2025/02/20; 876 ; 785 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-110;2025/12/14;5H3;2020/09/30;2024/12/14; 10,4 ;05;CC 01-1940;4,78;2025/11/24; 534 ; 539 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-111;2025/12/14;5H3;2016/02/17;2024/12/14; 10,4 ;09;CC 01-1940;6,26;2025/11/24; 735 ; 741 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-120;2026/07/11;10H3;2021/08/04;2025/07/11; 3,6 ;05;VARIAS;12,99;2025/07/29; 1.610 ; 1.630 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-121;2025/11/14;10H3;2016/11/09;2024/10/30; 11,9 ;09;CC 01-1940;14,95;2025/12/08; 1.853 ; 1.868 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-131;2025/12/12;10H3;2019/10/01;2024/12/17; 10,3 ;06;CC 11-595;15,64;2025/12/26; 1.915 ; 1.877 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-132;2026/02/24;10H3;2022/02/14;2025/02/24; 8,1 ;04;CC 01-1940;20,42;2025/02/23; 2.459 ; 2.202 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-140;2026/03/22;1H1;2025/03/22;2024/12/22; 7,2 ;01;CC 13-2035;10,87;2025/07/17; 99 ; 99 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-141;2026/08/31;10H3;2025/08/31;2025/07/19; 1,9 ;01;CC 13-2035;10,22;2026/01/11; 1.452 ; 92 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-142;2026/03/24;10H3;2025/03/24;2024/12/26; 7,2 ;01;CC 13-2035;2,72;2025/07/17; 25 ; 22 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-150;2026/10/12;14H2;2024/09/12;2025/09/12; 1,5 ;02;CC 05-430;16,75;2025/09/12; 2.305 ; 2.345 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-160;2026/10/10;14H1;2024/09/07;2025/09/10; 1,6 ;02;CC 11-0129;10,76;2025/09/08; 1.590 ; 1.601 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-161;2026/10/11;14H2;2024/09/05;2025/09/11; 1,5 ;02;CC 15-2350;5,61;2025/09/08; 829 ; 834 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-170;2026/07/07;14H1;2024/05/18;2025/06/07; 4,7 ;02;CC 05-430;9,38;2025/06/17; 1.338 ; 1.496 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-171;2025/10/30;14H1;2011/07/16;2024/10/30; 11,9 ;14;CC 85-92;3,98;2025/10/31; 483 ; 498 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-180;2025/10/11;14H1;2018/07/05;2024/09/26; 13,0 ;07;CC 01-1940;8,24;2025/09/26; 1.001 ; 1.009 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-190;2026/09/27;10H3;2023/08/30;2025/09/12; 1,5 ;03;CC 05-430;6,93;2025/08/31; 849 ; 818 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-200;2026/09/29;10H3;2018/08/13;2025/09/14; 1,4 ;08;CC 01-1940;12,44;2025/08/30; 1.510 ; 1.523 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-210;2026/06/29;10H3;2024/07/23;2025/07/05; 3,8 ;02;CC 05-430;5,34;2025/07/23; 762 ; 748 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-220;2026/08/12;14H1;2024/08/13;2025/08/12; 2,5 ;02;CC 05-430;9;2025/08/28; 1.239 ; 1.060 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-240;2026/04/12;10H3;2023/05/09;2025/04/17; 6,4 ;03;CC 11-595;11,87;2025/06/03; 1.454 ; 1.459 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-241;2026/04/08;10H3;2023/04/29;2025/04/17; 6,4 ;03;CC 05-430;4,44;2025/06/18; 553 ; 555 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-250;2026/07/03;14H1;2024/05/11;2025/06/03; 4,8 ;02;CC 05-430;5,80;2025/06/10; 839 ; 900 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-260;2025/11/28;23H0;2019/11/27;2024/11/28; 11,0 ;06;CC 10-450;8,35;2025/12/06; 1.014 ; 1.022 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-270;2026/08/08;14H1;2024/08/10;2025/08/08; 2,7 ;02;CC 05-430;12,52;2025/08/25; 1.723 ; 1.770 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-280;2026/06/29;14H1;2024/07/20;2025/07/05; 3,8 ;02;VARIAS;9,22;2025/07/20; 1.316 ; 1.329 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-281;2026/07/04;14H1;2024/05/13;2025/06/04; 4,8 ;02;CC 05-430;2,89;2025/06/12; 398 ; 427 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-290;2026/10/21;14H1;2020/10/23;2025/10/21; 0,2 ;06;VARIAS;3,09;2025/10/30; 407 ; 417 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-300;2026/06/07;23H0;2020/05/20;2025/06/07; 4,7 ;06;CC 11-595;5,56;2025/06/22; 737 ; 790 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-310;2026/09/22;14H1;2018/08/01;2025/09/07; 1,7 ;08;CC 01-1940;11,97;2025/08/30; 1.466 ; 1.496 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-320;2025/12/14;14H1;2018/09/11;2024/11/29; 10,9 ;07;CC 01-1940;11,08;2025/11/30; 1.357 ; 1.396 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-330;2026/09/22;14H1;2014/10/31;2025/09/07; 1,7 ;12;CC 01-1940;5,34;2025/08/30; 681 ; 710 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-350;2026/11/04;14H1;2015/12/17;2025/10/20; 0,3 ;10;CC 01-1940;3,93;2025/10/19; 517 ; 521 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-360;2026/07/01;14H1;2020/10/18;2025/06/07; 4,7 ;05;VARIAS;5,33;2025/07/05; 734 ; 762 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-370;2025/12/02;14H1;2019/11/23;2024/12/02; 10,8 ;06;CC 11-600;8,07;2025/12/09; 980 ; 988 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-372;2026/06/18;14H1;2019/04/03;2025/06/18; 4,3 ;07;CC 04-195;3,17;2025/07/07; 404 ; 374 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-380;2026/07/03;14H1;2023/07/20;2025/06/03; 4,8 ;03;CC 05-430;4,46;2025/06/01; 546 ; 672 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-390;2026/09/15;14H1;2016/06/13;2025/08/31; 1,9 ;10;CC 01-1940;5,92;2025/08/29; 755 ; 787 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-400;2026/06/18;14H1;2024/06/24;2025/06/18; 4,3 ;02;VARIAS;4,17;2025/01/23; 318 ; 621 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-401;2026/06/05;14H1;2022/05/31;2025/06/05; 4,8 ;04;CC 05-430;2,14;2025/06/22; 271 ; 317 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-410;2026/06/30;14H1;2023/07/31;2025/06/30; 3,9 ;03;CC 11-0129;3,88;2025/02/09; 275 ; 485 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-411;2025/10/07;14H1;2021/08/05;2024/09/07; 13,7 ;04;CC 04-195;1,82;2025/09/22; 214 ; 215 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-420;2025/11/30;14H1;2018/10/25;2024/11/30; 10,9 ;07;CC 01-1940;7,65;2025/12/12; 975 ; 983 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-421;2026/11/22;14H1;2020/10/02;2025/10/23; 0,2 ;06;CC 05-430;2,35;2025/12/01; 312 ; 314 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-430;2025/12/22;14H1;2024/12/04;2024/10/13; 10,8 ;01;CC 05-430;4,96;2025/12/29; 630 ; 694 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-431;2026/10/12;10H3;2024/09/14;2025/09/12; 1,5 ;02;CC 05-430;6,37;2025/09/12; 844 ; 866 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-433;2026/07/30;14H1;2024/12/05;2025/09/29; 1,0 ;02;CC 13-2035;3,35;2024/09/19; 425 ; 472 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-440;2025/12/07;10H3;2024/12/07;2024/10/08; 10,7 ;01;CC 05-430;4,57;2025/12/29; 580 ; 631 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-442;2026/07/12;10H3;2024/12/06;2025/09/11; 1,5 ;02;CC 13-2035;6,50;2024/10/16; 825 ; 884 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-450;2026/02/19;10H3;2024/02/19;2025/02/19; 8,2 ;02;CC 11-0129;6,12;2025/02/18; 842 ; 790 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-451;2026/02/12;1H1;2024/02/17;2025/02/12; 8,5 ;02;CC 11-0129;2,45;2025/12/29; 337 ; 307 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-460;2025/11/01;14H1;2018/09/22;2024/11/01; 11,9 ;07;CC 01-1940;20,98;2025/11/26; 2.675 ; 2.696 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-480;2026/06/06;10H3;2024/06/08;2025/06/06; 4,7 ;02;CC 05-430;4,02;2025/01/07; 307 ; 637 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-490;2026/03/04;10H3;2011/03/14;2025/03/10; 7,6 ;14;CC 85-92;8,85;2025/03/25; 1.128 ; 1.034 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-491;2026/09/10;10H3;2011/09/03;2025/08/11; 2,6 ;14;CC 85-92;1,32;2025/07/11; 168 ; 214 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-492;2026/10/12;14H1;2012/11/01;2025/08/12; 2,5 ;12;CC 01-1940;1,19;2025/06/12; 130 ; 121 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-500;2026/07/14;14H1;2023/07/31;2025/06/29; 4,0 ;03;CC 05-430;8,96;2025/07/26; 1.143 ; 1.156 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-501;2025/12/16;14H1;2014/10/22;2024/12/01; 10,9 ;11;CC 01-1940;18,73;2025/12/05; 2.291 ; 2.341 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-510;2026/06/07;14H1;2023/06/17;2025/06/07; 4,7 ;03;CC 05-430;5,93;2025/01/06; 420 ; 876 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Octavio Vargas; PERALONSO;3111-520;2026/09/13;5H3;2025/09/13;2024/12/26; 1,5 ;01;CC 13-2035;14,47;2025/07/17; 132 ; 132 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-040;2026/11/07;11H1;2022/09/25;2025/10/23; 0,2 ;02;CC 04-195;18,49;2025/09/30; 2.245 ; 2.311 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-050;2026/09/12;11H1;2024/08/30;2025/08/28; 2,0 ;02;CC 05-430;14,05;2025/08/30; 1.934 ; 1.967 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-051;2026/09/16;11H1;2024/08/15;2025/08/29; 2,0 ;02;CC 05-430;4,58;2025/08/30; 630 ; 641 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-053;2026/07/15;11H1;2023/06/29;2025/06/30; 3,9 ;03;CC 05-430;4,59;2025/07/24; 562 ; 576 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-060;2026/06/29;11H1;2016/04/01;2025/06/23; -   ;01;RENOVACION;13,17;2025/07/17; 1.633 ; 1.652 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-061;2025/12/02;11H1;2023/11/28;2024/11/17; 11,3 ;02;CC 05-430;13,73;2025/12/27; 1.702 ; 1.716 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-070;2026/09/24;11H1;2014/04/09;2025/09/09; -   ;01;RENOVACION;17,20;2025/08/31; 1.963 ; 1.981 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-071;2026/09/24;11H1;2015/07/06;2025/09/09; 1,6 ;12;CC 01-1940;4,75;2025/08/30; 565 ; 570 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-080;2025/12/21;5H3;2024/10/21;2024/08/01; 12,2 ;01;CC 05-430;17,84;2025/12/07; 2.365 ; 2.383 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-090;2026/03/28;5H3;2024/02/29;2025/03/25; 7,1 ;02;CC 05-430;8,81;2025/02/28; 1.164 ; 1.082 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-091;2026/03/23;5H3;2024/02/29;2025/03/20; 7,3 ;02;CC 05-430;11,25;2025/02/28; 1.487 ; 1.362 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-100;2026/06/20;11H1;2021/07/15;2025/06/20; 4,3 ;05;CC 11-595;15,59;2025/06/25; 1.830 ; 1.846 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-110;2025/12/27;5H3;2025/08/13;2025/07/09; 2,5 ;01;MAJA 6;15,24;2025/07/31; 1.666 ; 1.753 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-120;2026/08/07;5H3;2022/05/25;2025/07/08; 3,7 ;04;CC 11-595;11,96;2025/06/12; 1.394 ; 1.375 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-122;2026/08/21;5H3;2022/07/25;2025/08/06; 2,7 ;04;CC 01-1940;3,84;2025/07/28; 413 ; 467 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-130;2026/08/06;5H3;2020/01/29;2025/07/07; -   ;01;RENOVACION;14,24;2025/06/26; 1.732 ; 1.638 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-140;2026/08/19;5H3;2016/10/24;2025/08/04; -   ;01;RENOVACION;8,17;2025/08/15; 951 ; 829 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-150;2026/08/29;5H3;2024/08/17;2025/08/29; 2,0 ;02;CC 05-430;3,06;2025/08/29; 437 ; 440 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-151;2026/06/16;5H3;2022/06/13;2025/06/16; 4,4 ;04;CC 11-595;6,03;2025/06/06; 738 ; 688 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
